🇨🇳［央视］,#genre#
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
台湾番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
台湾番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
艺术品国际电视台ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
新视觉HD,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
大愛一臺,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大愛二臺,https://pulltv2.wanfudaluye.com/live/tv2.m3u8 
民视,http://50.7.220.74:8278/ftvhd_taiwan/playlist.m3u8?tid=MF8F2804739628047396&ct=19193&tsum=73a49379fed74f8fc39359fcf589a9d8
东森电影,http://198.16.64.10:8278/ettvmovie/playlist.m3u8?tid=MDED1943740419437404&ct=19225&tsum=120834a4218c4b5c3bb19efb8116f859
公視,http://198.16.64.10:8278/ctv_taiwan/playlist.m3u8?tid=MCCC8750228587502285&ct=19225&tsum=aca6268c0dd9f618ed5e944942132557
博斯运动二台,http://198.16.64.10:8278/bosisport2_twn/playlist.m3u8?tid=MDBD8051535180515351&ct=19225&tsum=807423eaabbb4cc188843b81db9cd79f
博斯高球,http://198.16.64.10:8278/bosigolf2_twn/playlist.m3u8?tid=MF5F9848925298489252&ct=19225&tsum=2600464749aadbcd55d1c32ec071e36e
好消息2台,http://198.16.64.10:8278/good2_twn/playlist.m3u8?tid=ME9E3966510439665104&ct=19225&tsum=a2788b2ccea04a8a8082d663fb7838e5
探索亚洲,http://198.16.64.10:8278/discoverytwn_twn/playlist.m3u8?tid=MCEC2689621926896219&ct=19225&tsum=1739c52807970a89c1c15d7afea86b26
爱尔达影剧台,http://198.16.64.10:8278/eltadrama_twn/playlist.m3u8?tid=MFDF4206608342066083&ct=19225&tsum=c6e03c86e60731f01aef66e1b32dcc84

🇨🇳［香港］,#genre#
凤凰中文(高清),http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文(高清),http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv1.m3u8
凤凰中文(高清),http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv2.m3u8
凤凰中文(高清),http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8
凤凰中文(高清),https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰中文(高清),http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰中文(高清),https://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文(高清),http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8
凤凰中文(高清),https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8
凤凰中文(高清),http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8
凤凰资讯(高清),https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯(高清),http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯(高清),http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯(高清),http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯(高清),http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
凤凰资讯(高清),https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
凤凰资讯(高清),http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8
凤凰资讯(高清),https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯(高清),http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8
凤凰资讯(高清),http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8
凤凰中文[1920*1080],http://111.59.189.40:8445/tsfile/live/1020_1.m3u8?zgangd
凤凰中文[960*540],https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
香港卫视[1024*576],http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq.flv
J2台,https://cdn.hklive.tv/xxxx/82/index.m3u8
無綫新聞台,https://cdn.hklive.tv/xxxx/83/index.m3u8
無綫財經·資訊台,https://cdn.hklive.tv/xxxx/85/index.m3u8
港台電視31,https://cdn.hklive.tv/xxxx/31/index.m3u8
港台電視32,https://cdn.hklive.tv/xxxx/32/index.m3u8
港台電視33,https://cdn.hklive.tv/xxxx/33/index.m3u8
CGTN紀錄頻道,https://cdn.hklive.tv/xxxx/34/index.m3u8
香港開電視,https://cdn.hklive.tv/xxxx/77/index.m3u8
香港國際財經台,https://cdn.hklive.tv/xxxx/76/index.m3u8
翡翠台,https://cdn.hklive.tv/xxxx/81/index.m3u8
明珠台,https://cdn.hklive.tv/xxxx/84/index.m3u8
明珠台 (粵語聲道),https://cdn.hklive.tv/xxxx/84b/index.m3u8
ViuTV,https://cdn.hklive.tv/xxxx/99/index.m3u8
ViuTV Six,https://cdn.hklive.tv/xxxx/96/index.m3u8
博斯高球I[1280*720],http://50.7.220.74:8278/bosigolf1_twn/playlist.m3u8?tid=MD5D3832704238327042&ct=18393&tsum=cbf3bf749c9b0bf4828ab19efff1c5b0
RTHK32[1280*720],http://50.7.220.74:8278/rhk32_twn/playlist.m3u8?tid=m941409fa5c86&ct=18336&tsum=af847919dbe19ba95dbe614c6cfe2a10
TVB翡翠台576P,http://120.84.96.55:808/hls/25/index.m3u8
TVB明珠台576P,http://120.84.96.55:808/hls/26/index.m3u8
中國環球電視,http://live.cgtn.com/500/prog_index.m3u8
香港衛視文旅,https://myun-hw-s3.myun.tv/melj80jz/lxx27bol/1551285536499984128.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8
点掌财经(高清),http://cclive2.aniu.tv/live/anzb.m3u8
香港HKS,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
凤凰资讯台,http://120.84.96.55:808/hls/28/index.m3u8
凤凰中文台,http://120.84.96.55:808/hls/29/index.m3u8
東森電影,http://120.84.96.55:808/hls/32/index.m3u8
東森洋片,http://120.84.96.55:808/hls/33/index.m3u8
龍翔時代,http://120.84.96.55:808/hls/35/index.m3u8
星空衛視,http://120.84.96.55:808/hls/79/index.m3u8
🇨🇳［澳门］,#genre#
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳视资讯,http://103.233.191.134:1935/ch5/info_ch5.live/playlist.m3u8
澳视资讯,http://103.233.191.133:1935/ch5/info_ch5.live/playlist.m3u8
澳视综艺,http://103.233.191.133:1935/ch6/hd_ch6.live/playlist.m3u8
澳视综艺,http://103.233.191.134:1935/ch6/hd_ch6.live/playlist.m3u8
澳视综艺,http://103.233.191.132:1935/ch6/hd_ch6.live/playlist.m3u8
澳视Macau,http://103.233.191.134:1935/ch3/ch3.live/playlist.m3u8
澳视Macau,http://103.233.191.132:1935/ch3/ch3.live/playlist.m3u8
澳视Macau,http://103.233.191.133:1935/ch3/ch3.live/playlist.m3u8
澳视澳門,http://103.233.191.134:1935/ch1/ch1.live/playlist.m3u8
澳视澳門,http://103.233.191.133:1935/ch1/ch1.live/playlist.m3u8
澳门莲花,http://nettvpro.live/hls/lotustv.php
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
澳视体育,http://103.233.191.132:1935/ch4/sport_ch4.live/playlist.m3u8
澳视体育,http://103.233.191.133:1935/ch4/sport_ch4.live/playlist.m3u8
澳视体育,http://103.233.191.134:1935/ch4/sport_ch4.live/playlist.m3u8
澳视卫视,http://103.233.191.134:1935/ch3/ch3.live/playlist.m3u8
澳视卫星,http://103.233.191.132:1935/ch3/ch3.live/playlist.m3u8
澳视卫星,http://103.233.191.133:1935/ch3/ch3.live/playlist.m3u8
澳视葡文,http://103.233.191.132:1935/ch2/ch2.live/playlist.m3u8
澳视葡文,http://103.233.191.133:1935/ch2/ch2.live/playlist.m3u8
澳视葡文,http://103.233.191.134:1935/ch2/ch2.live/playlist.m3u8

🙏［宗教］,#genre#
传统文化,http://m3u8.ciguang.tv/360p/CT/CT-005/CT-005-0001/CT-005-0001.m3u8
香港佛陀教育,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
香港佛陀教育,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
佛陀教育,http://m3u8.ciguang.tv/360p/19/19-012/19-012-0105/19-012-0105.m3u8
儒释道电视台https://live.ciguang.tv/live/hdtv.m3u8?auth_key=5216465889-0-0-701a98b03302233fc07fa2ee9e85d39b
华严讲席,http://m3u8.ciguang.tv/360p/12/12-047/12-047-0033/12-047-0033.m3u8
大经专修,http://m3u8.ciguang.tv/360p/02/02-041/02-041-0216/02-041-0216.m3u8
生命电视台,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
净空老法师讲经直播台(台湾线路),https://tw1.amtb.de/liveedge/_definst_/livetv/playlist.m3u8
净空老法师讲经直播台(香港线路),https://hk1.amtb.de/liveedge/_definst_/livetv/playlist.m3u8
净空老法师讲经直播台(新马线路),https://sg1.amtb.de/liveedge/_definst_/livetv/playlist.m3u8
悟道法师讲经(大陆线路),https://tw3.amtb.de/liveedge/_definst_/wdmaster/playlist.m3u8
悟道法师讲经(台湾线路),https://tw1.amtb.de/liveedge/_definst_/wdmaster/playlist.m3u8
悟道法师讲经(新马线路),https://sg1.amtb.de/liveedge/_definst_/wdmaster/playlist.m3u8
网络念佛堂(大陆线路),https://tw3.amtb.de/liveedge/_definst_/amtb/playlist.m3u8
网络念佛堂(台湾线路),https://tw1.amtb.de/liveedge/_definst_/amtb/playlist.m3u8
网络念佛堂(新马线路),https://sg1.amtb.de/liveedge/_definst_/amtb/playlist.m3u8
系念法会(台湾线路),https://tw1.amtb.de/liveedge/_definst_/sanshi_720p/playlist.m3u8
系念法会(香港线路),https://hk1.amtb.de/liveedge/_definst_/sanshi_720p/playlist.m3u8
系念法会(新马线路),https://sg1.amtb.de/liveedge/_definst_/sanshi_720p/playlist.m3u8
大爱1台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱1台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8?zgangd
大爱2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8?zgangd
文言书院,http://m3u8.ciguang.tv/360p/56/56-181/56-181-0003/56-181-0003.m3u8
韩国-BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
传统文化,http://p4.weizan.cn/1934701221/772044685221806408/live.m3u8
🛰️［纪录］,#genre#
金鹰纪实,http://39.135.138.58:18890/PLTV/88888888/224/3221226198/index.m3u8?zhund
金鹰纪实,http://39.135.138.58:18890/ysten-businessmobile/live/SD-4000k-576P-jinyingjs/1.m3u8?zhund
金鹰纪实[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225595/index.m3u8?fmt=ts2hls
从此他患上星空恐惧症,http://txtest-xp2p.p2p.huya.com/src/1099531840877-1099531840877-86814607745744896-2199063805210-10057-A-0-1.xs
星空纪录片,http://txtest-xp2p.p2p.huya.com/src/1099531840863-1099531840863-86814547616202752-2199063805182-10057-A-0-1.xs
贼精美的动物记录片合集,http://txtest-xp2p.p2p.huya.com/src/1099531752797-1099531752797-86436307026313216-2199063629050-10057-A-0-1.xs
探秘海底世界/复现恐龙时代,http://txtest-xp2p.p2p.huya.com/src/1099531752702-1099531752702-86435899004420096-2199063628860-10057-A-0-1.xs
最优秀的空战纪录片,http://txtest-xp2p.p2p.huya.com/src/1099531752618-1099531752618-86435538227167232-2199063628692-10057-A-0-1.xs
回忆回收UFO和外星人细节,http://txtest-xp2p.p2p.huya.com/src/1099531840878-1099531840878-86814612040712192-2199063805212-10057-A-0-1.xs
百集微纪录片,http://txtest-xp2p.p2p.huya.com/src/1099531728271-1099531728271-86330968658411520-2199063579998-10057-A-0-1.xs
历史的魅力:千古第一帝,http://txtest-xp2p.p2p.huya.com/src/1099531752646-1099531752646-86435658486251520-2199063628748-10057-A-0-1.xs
从秦始皇到汉武帝,http://txtest-xp2p.p2p.huya.com/src/1099531752595-1099531752595-86435439442919424-2199063628646-10057-A-0-1.xs
中国通史-上下五千年,http://txtest-xp2p.p2p.huya.com/src/1099531752680-1099531752680-86435804515139584-2199063628816-10057-A-0-1.xs
还原案件真相,http://txtest-xp2p.p2p.huya.com/src/1099531752679-1099531752679-86435800220172288-2199063628814-10057-A-0-1.xs
易中天品三国,http://txtest-xp2p.p2p.huya.com/src/1524434067-1524434067-6547394462673272832-3048991590-10057-A-0-1.xs

CCTV发现之旅,http://112.74.200.9:88/tv000000/m3u8.php?/migu/624878970
CCTV9纪录,http://112.74.200.9:88/tv000000/m3u8.php?/migu/673168140
金鹰纪实,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623604663
上视纪实人文,http://112.74.200.9:88/tv000000/m3u8.php?/migu/617289997
全纪实高清,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623674483
健康中国,http://112.74.200.9:88/tv000000/m3u8.php?/migu/685902423
法治天地,http://112.74.200.9:88/tv000000/m3u8.php?/migu/631095330

纪实人文,http://183.207.255.188/live/program/live/jspdhd/4000000/mnf.m3u8
纪实人文,http://39.134.115.163:8080/PLTV/88888910/224/3221225655/index.m3u8
纪实人文,http://39.134.115.163:8080/PLTV/88888910/224/3221225654/index.m3u8
人文秘境,http://bp-caster.bestv.com.cn/513/1/video.m3u8
茶频道,http://111.20.33.70/PLTV/88888893/224/3221226808/index.m3u8
CGTN国际频道,http://live.cgtn.com/1000/prog_index.m3u8?$全网标清576P
CGTN纪录频道,https://livedoc.cgtn.com/1000d/prog_index.m3u8?$全网标清576P
CCTV9纪录,http://39.135.138.59:18890/PLTV/88888910/224/3221225626/index.m3u8
CCTV16-4k,http://liveop.cctv.cn/hls/CCTV16HD/playlist.m3u8
CCTV4K超高清,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8
爱上4K,http://111.20.33.93/PLTV/88888893/224/3221226352/index.m3u8
CNC中文,http://39.135.138.59:18890/PLTV/88888910/224/3221225694/index.m3u8
CNC英文,http://39.135.138.59:18890/PLTV/88888910/224/3221225693/index.m3u8
美国狗狗宠物,http://video.blivenyc.com/broadcast/prod/2061/22/file-3192k.m3u8
动物星球,https://vips-livecdn.fptplay.net/hda2/animalplanet_vhls.smil/chunklist_b5000000.m3u8?zgangd
国际地理ABU,http://admdn2.cdn.mangomolo.com/nagtv/smil:nagtv.stream.smil/chunklist_b1800000_t64NzIwcA==.m3u8
探索频道,https://livecdn.fptplay.net/hda2/discovery_vhls.smil/chunklist_b5000000.m3u8
探索亚洲,https://livecdn.fptplay.net/hda2/discoveryasia_vhls.smil/chunklist_b5000000.m3u8
国家地理野生频道,https://sc.id-tv.kz/NatGeoWildHD_34_35.m3u8
驴蹄一步一崴真难受,http://txtest-xp2p.p2p.huya.com/src/1099531728593-1099531728593-86332351637880832-2199063580642-10057-A-0-1.xs?wsSecret=7304b0ca514e6b8768c67688951c1c46&wsTime=6246cbe4&u=0&seqid=16487204821390000&ctype=tars_mobile&txyp=o%3Atyeic12%3B&fs=bgct&t=103
发现之旅,http://111.20.33.93/PLTV/88888893/224/3221226235/index.m3u8?zyangd
动物世界,http://hls.cntv.myhwcdn.cn/asp/hls/1200/0303000a/3/default/2eba7ee3659b4caf86b40d51a1752d6c/1200.m3u8
人与自然,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1425e1d505654cb48ba82b807b221193/1200.m3u8
自然传奇,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/81a1ad3a661748bfb8560c92d38204ca/1200.m3u8
探索发现,http://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/25137bd7c4494128bf0cba271974928f/1200.m3u8
地理中国,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c6baf6f74bb944aeacee1065ea72c798/1200.m3u8
大太平洋,http://hls.cntv.kcdnvip.com/asp/hls/4000/0303000a/3/default/2d7f4eeaed2e4ad080bcf324eb21bc0d/4000.m3u8
地球脉动第一季,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/7a3423af02284c3db48b854ab646993f/850.m3u8
生命脉动,http://hls.cntv.myhwcdn.cn/asp/hls/850/0303000a/3/default/c481b5826ffc4e99a92e01704c862dbc/850.m3u8
飞碟之谜01,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/f0a47e155d32450daa1d36a04fd7d262/2000.m3u8
飞碟之谜02,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d2454bbb542d4613a9db478dab2addfd/2000.m3u8
美丽中国说,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/8cdd688b04e4495ba1635e218419d6f9/4000.m3u8
美丽中国自然,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/51d937a0201f4c78a5878b4b37089f3b/4000.m3u8
乘着火车看中国,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/2b0f397ed9d948eb9fac38d73cde241b/4000.m3u8
航拍中国第一季,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/8edf3fb6a69148ea9a7dc0b5a9d99fdb/4000.m3u8
航拍中国第二季,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/2bdfdad540b342f592f9817cb7f3b79a/4000.m3u8
航拍中国第三季,http://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/18a8a559464448dbaf60d33913e09aea/1200.m3u8
航拍广东,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/32074e14c72f449f9c77e247cc886ecc/1200.m3u8
航拍广东,https://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/d907ef756138493e9fe5b35b4ab69642/4000.m3u8
航拍福建,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/be153a817c2e4b1181183d7fd8879e92/1200.m3u8
航拍福建,https://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/8ba642c716404cf59a87f20ef9fc54a3/4000.m3u8
航拍云南,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/dc534f3d3730442a8b50334424ec2c78/1200.m3u8
航拍贵州,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/73c437874a0c447dbfe6d7467d4a6e64/1200.m3u8
航拍四川,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f22f133aab0b40129360c0c6d6ff0d2d/1200.m3u8
航拍四川,https://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/9e9b2ec70cca4cdc917672cb1e44bb01/4000.m3u8
航拍湖南,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/18a8a559464448dbaf60d33913e09aea/1200.m3u8
航拍江苏,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/64c2db4bb8fc4e0d9b41506556a718cd/1200.m3u8
航拍江苏,https://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/b1e17e11d274467db1ace20e1534a953/4000.m3u8
航拍上海,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/03395aaae70348a2a80554464bad67f3/1200.m3u8
航拍浙江,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c40caee6399e45daa7676b9a5e4116d5/1200.m3u8
航拍江西,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d53b2a618894453a9144fac9b3a1cd2a/1200.m3u8
航拍安徽,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/67c4d1c8265b45898a455f4dbaf17680/1200.m3u8
航拍山东,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0263fc1d530d4b25bbc9e0ede600c7e4/1200.m3u8
航拍山西,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4c0d9387b7514640bc9fceee79257be4/1200.m3u8
航拍河北,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2f1976058d334d3b9e432de9e0ddc8e0/1200.m3u8
航拍天律,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5f03d9f1684241f696b25a19ffc44145/1200.m3u8
航拍甘肃,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4b79a3079e6f41fe98735763fa200101/1200.m3u8
航拍陕西,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/947280ca50144f0c94763ea3d1ec51cc/1200.m3u8
航拍吉林,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ad1e94a68cb440fd98317cc3aa7f4f31/1200.m3u8
航拍黑龙江,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/50eb00bbc2e445a18082378a302e93a7/1200.m3u8
航拍宁夏,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/163c971a8ec44f0ba5dd1dc3ddffb8d7/1200.m3u8
航拍内蒙,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/4c76529c9c434b38a9047daa000a7b90/1200.m3u8
航拍新疆,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ebb32c9a2474758b86d8a98f433c3b3/1200.m3u8
航拍南滩草场,https://alimov2.a.kwimgs.com/upic/2022/05/23/17/BMjAyMjA1MjMxNzEwMjBfOTU2MzA3MDg4Xzc1MDk2ODcxNzgxXzJfMw==_b_B15defba1e34cd6835df7a97cb82ad90b.mp4?clientCacheKey=3xkjbgpc6aypvry_b.mp4&tt=b&di=247166d4&bp=13380
航拍海南,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/393cdd3b16254d32950dd652dd603129/1200.m3u8
梵净山,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/b9571df1181c4422a83901e827519fe6/4000.m3u8
中国村庄,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/93fc12dbf14241c18c23da104fbade23/4000.m3u8
茶频道,http://111.20.33.93/PLTV/88888893/224/3221226808/index.m3u8?zhund
茶频道[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225781/index.m3u8?fmt=ts2hls
快乐垂钓,http://111.20.33.93/PLTV/88888893/224/3221226805/index.m3u8?zhund
快乐垂钓,http://111.20.33.70/PLTV/88888893/224/3221226805/index.m3u8
快乐垂钓[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225780/index.m3u8?fmt=ts2hls
四海钓鱼,http://112.74.200.9:88/tv000000/m3u8.php?/migu/721355039
四海钓鱼,http://117.148.129.14:80/PLTV/88888888/224/3221231718/1.m3u8
探秘太阳系第01集,https://s4.fsvod1.com/20220324/TnYpFlRT/index.m3u8
探秘太阳系第02集,https://s4.fsvod1.com/20220324/G4XQvlMM/index.m3u8
探秘太阳系第03集,https://s4.fsvod1.com/20220324/8tTA47Y6/index.m3u8
探秘太阳系第04集,https://s4.fsvod1.com/20220324/ZoKI5V9Z/index.m3u8
探秘太阳系第05集,https://s5.fsvod1.com/20220330/BQmLD5ox/index.m3u8
探秘太阳系第06集,https://s5.fsvod1.com/20220406/bZ88lX8O/index.m3u8
探秘太阳系第07集,https://s5.fsvod1.com/20220413/Iq30vbEQ/index.m3u8
探秘太阳系第08集,https://s5.fsvod1.com/20220420/hNRGUy22/index.m3u8
宇宙有道理1,https://new.eduzone.top/20211028/amDR5c5q/index.m3u8
宇宙有道理2,https://new.eduzone.top/20211029/iCFqc2Ja/index.m3u8
宇宙有道理3,https://new.eduzone.top/20211028/gGxPVOmf/index.m3u8
宇宙有道理4,https://new.eduzone.top/20211029/ilH2ishV/index.m3u8
宇宙有道理5,https://new.eduzone.top/20211028/INhEB6Ws/index.m3u8
宇宙有道理6,https://new.eduzone.top/20211029/CYYcpg02/index.m3u8
宇宙有道理7,https://new.eduzone.top/20211028/s9fgUkhz/index.m3u8
宇宙有道理8,https://new.eduzone.top/20211029/UnslaLSa/index.m3u8
宇宙有道理9,https://new.eduzone.top/20211028/5Y6l4f6B/index.m3u8
宇宙有道理10,https://new.eduzone.top/20211028/a6xVn4WA/index.m3u8
大自然的春与秋第01集,https://s4.fsvod1.com/20220324/3xTTl1oB/index.m3u8
大自然的春与秋第02集,https://s4.fsvod1.com/20220324/5ehYPTkm/index.m3u8
自然世界虎鲸真面目第01集,https://s4.fsvod1.com/20220323/AWsXHLUd/index.m3u8
深海探奇HD,https://s2.fsvod1.com/20220502/g4DqxDpt/index.m3u8
帝企鹅日记2召唤HD,https://s2.fsvod1.com/20220330/43xo0PC8/index.m3u8
我们的动物邻居第01集,https://s5.fsvod1.com/20220331/fXcv2NqQ/index.m3u8
我们的动物邻居第02集,https://s5.fsvod1.com/20220331/YwxT4fjd/index.m3u8
我们的动物邻居第03集,https://s5.fsvod1.com/20220331/8PGdl7ym/index.m3u8
我们的动物邻居第04集,https://s5.fsvod1.com/20220331/8asUmHPv/index.m3u8
动物本色第一季第01集,https://s1.fsvod1.com/20220226/G59sFl6k/index.m3u8
动物本色第一季第02集,https://s1.fsvod1.com/20220226/SkFWv0OV/index.m3u8
动物本色第一季第03集,https://s1.fsvod1.com/20220226/XTyCuQxw/index.m3u8
动物本色第一季第04集,https://s1.fsvod1.com/20220226/12jAdDtP/index.m3u8
动物本色第二季第01集,https://s4.fsvod1.com/20220318/sijHh4FC/index.m3u8
动物本色第二季第02集,https://s4.fsvod1.com/20220318/XfhWRhZK/index.m3u8
动物本色第二季第03集,https://s4.fsvod1.com/20220318/gpleREFJ/index.m3u8
动物本色第二季第04集,https://s4.fsvod1.com/20220318/DgmEDJ4i/index.m3u8
穿山甲被捕杀最多的动物第01集,https://s4.fsvod1.com/20220322/AcSFz463/index.m3u8
神奇动物:自然历史HD,https://s7.fsvod1.com/20220601/wZgFJdQ8/index.m3u8
🐈［动物］,#genre#
爱吃鱼的棕熊,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/79c7bb4495f74ca698f3111a6f7ba567/1200.m3u8
